Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
360	-430.4403	-586.2937	155.8534	0.00185898	0.0143361	0.000409546	0.000904139	0.000994755	0.0028249	0.00231427	0.00393293	0.00386819	0.00423876	0.000846361	0.00506366	0.00424465	0.0022841	0.000280146	0.0142638	0.00232499	0.000378018	0.00192022	0.00786989	0.00133782	0.004241	0.00154729	0.00972797	0.000891762	0.00282208	0.00212231	0.000231152	4.69338e-05	0.00286645	0.0113681	0.000177996	0.000869892	0.0187497	0.00334529	0.00274629	0.000552446	0.00399163	0.00214889	0.000631063	0.00320789	0.00605284	0.00356443	0.00672632	0.00675504	0.00643542	0.00924106	0.00150968	0.0154484	0.00306916	0.00214264	0.0154688	0.00361106	0.00533873	0.0173785	0.00461215	0.0315626	0.00539424	0.00910822	0.00865339	0.0130394	0.000431548	0.00772667	0.00358275	0.0107344	0.0159213	0.000897052	0.00454081	0.00444293	0.00991047	0.000864576	0.0037679	0.00302588	0.00201199	0.00434588	0.00101329	0.0147014	0.00495195	0.0020612	0.0195985	0.000871495	0.0138057	0.001837	0.0458	0.00728729	0.00634972	0.0169187	0.00547747	0.00145412	0.00221963	0.00361868	1.032211	1.066566	0.0326373	0.188423	0.594094	1.68323	5.3072	30.6398	2.474559	0.00341684	0.02635	0.000752752	0.00166182	0.00182838	0.00519222	0.00425367	0.0072288	0.00710981	0.00779091	0.00155563	0.0093071	0.00780173	0.00419821	0.000514913	0.0262172	0.00427338	0.000694804	0.0035294	0.014465	0.00245893	0.00779503	0.00284395	0.0178802	0.00163907	0.00518703	0.00390084	0.000424862	8.62651e-05	0.00526859	0.0208947	0.00032716	0.00159888	0.0344623	0.0061487	0.00504773	0.0010154	0.00733668	0.00394969	0.0011599	0.00589616	0.0111252	0.00655148	0.0123631	0.0124159	0.0118284	0.0169852	0.00277482	0.0283944	0.00564117	0.00393821	0.0284319	0.0066372	0.00981268	0.031942	0.00847721	0.0580125	0.00991471	0.0167411	0.0159051	0.0239666	0.000793193	0.0142017	0.00658516	0.0197301	0.0292636	0.0016488	0.00834608	0.00816617	0.0182156	0.00158911	0.00692547	0.00556163	0.00369808	0.00798781	0.00186244	0.0270214	0.00910176	0.00378853	0.0360224	0.00160182	0.025375	0.00337643	0.0841812	0.0133942	0.0116709	0.0310968	0.0100677	0.00267271	0.00407971	0.0066512	0.9953245	0.483894	0.516106	0.5440647
396	-437.6806	-595.1937	157.5131	0.0042215	0.00661638	0.00117352	0.00287341	0.00364527	0.000661093	0.00187844	0.0113137	0.0153454	0.00917305	0.00157338	0.00317518	0.0140684	0.00104148	0.0190342	0.0184549	0.00749617	0.000187166	0.00387285	0.00889593	0.00495467	0.000166612	0.00541883	0.0145446	0.00154545	0.00524694	0.00246466	0.000395569	0.000787547	0.0112469	0.000402887	0.000418595	0.00360408	0.011358	0.00164915	0.00749826	0.00251773	0.00371551	0.00356721	0.00237597	0.00186703	0.00717408	0.00572193	0.00548213	0.00531585	0.0074399	0.0286391	0.000346462	0.00616749	0.023707	0.00366643	0.000360925	0.00609211	0.0164106	0.00281673	0.00409248	0.0247602	0.0127815	0.0263662	0.0122508	0.00583463	0.00169259	0.0106155	0.00245101	0.0298471	0.00187666	0.00502032	0.0001972	0.00813973	0.00318479	0.00171826	0.00691802	0.0105819	0.00068216	0.00164816	0.0084061	0.0203953	0.00505075	0.00133189	0.00899483	0.00396037	0.00484231	0.00123475	0.0494139	0.00255152	0.00881351	0.0219057	0.000367761	0.000673735	0.00182988	0.00354646	0.1988917	0.1104274	0.0342055	0.192786	0.598352	1.67126	5.1871	29.2351	2.440624	0.0064572	0.0101204	0.00179501	0.00439516	0.00557579	0.00101121	0.00287326	0.0173054	0.0234723	0.0140311	0.00240664	0.00485675	0.021519	0.00159304	0.0291146	0.0282287	0.0114661	0.000286289	0.00592391	0.0136072	0.00757866	0.000254849	0.00828863	0.0222475	0.00236392	0.0080257	0.00376995	0.000605061	0.00120463	0.0172032	0.000616255	0.000640282	0.0055128	0.0173731	0.00252254	0.0114693	0.00385112	0.00568324	0.00545639	0.00363428	0.0028558	0.0109735	0.00875226	0.00838546	0.00813112	0.0113801	0.0438063	0.000529947	0.00943378	0.0362622	0.00560816	0.00055207	0.00931849	0.0251016	0.00430846	0.00625984	0.0378732	0.0195505	0.0403297	0.0187388	0.00892464	0.00258899	0.0162375	0.00374906	0.0456541	0.00287054	0.00767908	0.000301637	0.0124505	0.00487145	0.00262825	0.0105818	0.0161861	0.00104343	0.00252102	0.012858	0.0311966	0.00772561	0.00203726	0.0137585	0.00605778	0.00740679	0.00188868	0.0755834	0.0039028	0.0134811	0.0335069	0.000562526	0.00103054	0.00279898	0.00542466	1.132283	0.900554	0.0994458	0.6537664
432	-429.3838	-585.9427	156.5588	0.00350832	0.0113804	0.00446154	0.00408376	0.000930989	0.000368657	0.00137709	0.00504009	0.0140407	0.00396296	0.00232414	0.00226791	0.00989413	0.00030242	0.00550376	0.0201127	0.000448905	0.000466063	0.00441496	0.00442424	0.00906294	0.00101646	0.00109113	0.0106221	0.00582229	0.00212495	0.00244172	0.00157621	0.000361075	0.00917842	0.000678857	0.00560916	0.00446438	0.0102704	0.001378	0.00299282	0.00383487	0.00490553	0.00156366	0.000181952	0.00627158	0.000341518	0.00781077	0.00177541	0.00329654	0.00616861	0.00976256	0.0111827	0.000592383	0.0052063	0.00223495	7.18785e-05	0.0018751	0.0162571	0.000255396	0.000749354	0.0246378	0.000560994	0.00208537	0.00151046	0.00470346	0.00388779	0.00744385	0.00170928	0.0142028	0.00232664	0.00339705	0.00571324	0.010446	0.00279158	0.000344855	0.00514137	0.02151	0.00313061	0.00112049	0.00575073	0.0267968	0.00629829	0.003115	0.0126404	0.00225107	0.00606094	0.00307911	0.0417889	0.0066741	0.0165249	0.0104741	0.00648861	0.000394472	0.00228057	0.00173851	0.7119488	0.5527334	0.0368983	0.200044	0.605291	1.6521	4.9989	27.1015	2.38583	0.00672913	0.0218281	0.00855746	0.00783285	0.00178568	0.000707102	0.00264133	0.00966714	0.0269308	0.00760116	0.00445782	0.00434996	0.0189774	0.000580056	0.0105565	0.0385771	0.000861023	0.000893932	0.00846811	0.00848591	0.0173832	0.00194962	0.00209284	0.0203738	0.0111674	0.00407577	0.00468335	0.00302324	0.00069256	0.0176047	0.00130208	0.0107586	0.00856289	0.0196991	0.00264307	0.00574038	0.00735546	0.00940904	0.00299917	0.000348993	0.0120292	0.000655048	0.0149814	0.00340532	0.00632292	0.0118317	0.0187251	0.0214489	0.00113622	0.00998594	0.00428674	0.000137867	0.00359654	0.031182	0.000489862	0.0014373	0.0472565	0.00107601	0.00399984	0.00289714	0.00902147	0.00745698	0.0142777	0.00327848	0.0272416	0.00446261	0.00651572	0.0109583	0.0200359	0.00535439	0.000661448	0.0098614	0.0412573	0.00600465	0.00214915	0.0110302	0.0513976	0.0120804	0.00597473	0.024245	0.00431767	0.0116252	0.00590589	0.0801533	0.0128013	0.0316956	0.0200898	0.0124455	0.000756617	0.00437425	0.00333455	1.043849	0.644026	0.355974	0.5213631
468	-431.9012	-588.7779	156.8767	0.0144137	0.103742	0.000637105	0.00373994	0.000749913	0.00230468	0.000356971	0.0219176	0.0291492	0.00206391	0.00258647	0.00580132	0.0134639	7.83974e-05	0.0178481	0.00907935	0.0243592	0.00278897	0.0160618	0.023262	0.014512	0.00648243	0.00335021	0.0178216	0.00952862	0.0227131	0.00144865	0.00272236	0.00490069	0.0108497	0.0166062	0.00530379	0.000560586	0.0299668	0.0117111	0.0081725	0.00412974	0.00792509	0.00122683	0.000671294	0.00507103	0.000635772	0.00337919	0.0206782	0.00230903	0.00443624	0.0247265	0.0125927	0.000636944	0.0145727	0.0103309	0.010701	0.0198539	0.00424699	0.00516251	0.00268863	0.0650033	0.0108915	0.0123004	0.00293643	0.0240991	0.0294143	0.00983642	0.00777842	0.0371604	0.0120715	0.0124567	0.00762628	0.0109927	0.0106249	0.00256991	0.00488148	0.0053507	0.0277279	0.00992612	0.00406705	0.071075	0.00529223	0.0171286	0.00623788	0.0134129	0.00850448	0.0101103	0.117185	0.00662947	0.0285267	0.029621	0.0195031	0.00104124	0.00801827	0.000581427	0.5373586	0.3673892	0.0840017	0.298794	0.686003	1.45772	3.34678	11.9045	1.790983	0.0113708	0.0818403	0.000502603	0.00295038	0.000591595	0.00181813	0.000281609	0.0172904	0.0229953	0.00162819	0.00204042	0.00457657	0.0106214	6.18465e-05	0.0140801	0.00716256	0.0192166	0.00220018	0.0126709	0.018351	0.0114483	0.00511389	0.00264293	0.0140592	0.00751698	0.017918	0.00114282	0.00214762	0.00386607	0.00855914	0.0131003	0.00418407	0.000442237	0.0236404	0.00923871	0.00644716	0.00325789	0.00625198	0.000967828	0.000529574	0.00400046	0.000501551	0.00266579	0.0163127	0.00182156	0.00349968	0.0195063	0.0099342	0.000502476	0.0114962	0.00814988	0.00844182	0.0156624	0.00335039	0.00407263	0.00212102	0.0512801	0.00859213	0.00970362	0.0023165	0.0190114	0.0232045	0.0077598	0.00613627	0.0293152	0.009523	0.00982693	0.00601625	0.00867198	0.00838178	0.00202736	0.00385093	0.00422108	0.0218741	0.00783056	0.00320843	0.0560699	0.00417496	0.0135125	0.00492096	0.0105812	0.00670905	0.00797583	0.0924455	0.00522989	0.0225043	0.0233675	0.0153857	0.000821419	0.00632548	0.000458679	1.07235	0.731321	0.268679	1.267613
504	-430.9647	-587.0594	156.0947	0.00316363	0.00371664	0.002048	0.0171462	0.000772747	0.00117784	0.00334153	0.0067195	0.00600264	0.004078	0.000830494	0.00652421	0.00488403	5.35533e-05	0.00387089	0.0103619	0.0122321	0.00459532	0.00773289	0.00774865	0.00480362	0.00665452	0.000375031	0.00924531	0.0116114	0.00688608	0.00441222	0.00077536	0.00592193	0.00220889	0.00446835	0.00303838	0.00688095	0.00795186	0.000816556	0.000501623	0.0013018	0.00552304	0.000205187	0.000356441	0.00347108	0.00326956	0.00295491	0.00597781	0.00235844	0.0176127	0.0123159	0.00166806	0.00210487	0.00917387	0.0102844	0.00213549	0.00431447	0.00599936	0.000921821	0.00435692	0.0345215	0.00690099	0.00170729	0.00611827	0.0191385	0.00386462	0.00268534	0.00248462	0.0210349	0.00368608	0.00756746	0.0043993	0.0170368	0.0047635	3.49271e-05	0.00236074	0.000203685	0.00722286	0.00413799	0.00379997	0.0351384	0.00570098	0.00987731	0.0160862	0.0126172	0.00677658	0.00366928	0.042919	0.0128216	0.0105925	0.0100928	0.00218012	0.00152512	0.0022523	4.84014e-05	1.016393	1.033332	0.0445679	0.219344	0.622936	1.6053	4.55906	22.4377	2.24928	0.00522202	0.00613483	0.0033805	0.0283022	0.00127553	0.00194418	0.00551567	0.0110915	0.0099082	0.0067313	0.00137085	0.0107691	0.00806177	8.83971e-05	0.00638944	0.0171038	0.0201907	0.00758521	0.0127642	0.0127902	0.00792904	0.0109842	0.000619041	0.0152607	0.0191662	0.0113664	0.00728299	0.00127984	0.00977497	0.00364608	0.00737563	0.00501527	0.011358	0.0131257	0.00134784	0.000827998	0.00214881	0.00911654	0.00033869	0.000588356	0.0057295	0.00539686	0.00487749	0.00986721	0.00389293	0.0290722	0.0203291	0.00275337	0.00347439	0.0151428	0.0169758	0.00352492	0.00712164	0.00990278	0.00152159	0.0071917	0.0569825	0.011391	0.00281812	0.010099	0.0315907	0.0063791	0.00443253	0.0041012	0.034721	0.00608439	0.0124911	0.00726165	0.0281217	0.00786283	5.76521e-05	0.00389673	0.00033621	0.0119223	0.00683032	0.00627239	0.0580007	0.00941026	0.0163039	0.0265526	0.0208264	0.0111857	0.00605666	0.0708439	0.0211638	0.0174844	0.0166595	0.00359859	0.00251743	0.00371773	7.98932e-05	0.9976151	0.491804	0.508196	0.6058259
540	-439.757	-596.7016	156.9446	0.00473045	0.0363211	0.00540999	0.0190049	0.00545452	0.00691934	0.00233526	0.00801322	0.00633131	0.0061801	0.0043399	0.00104232	0.00169905	0.00254169	0.00313949	0.00294686	0.00569909	0.0139179	0.00151329	0.00617189	0.00762007	0.00160369	8.22474e-05	0.0176426	0.0025325	0.0286979	0.00444739	0.00177521	0.00151457	0.00173295	0.0100116	0.00820312	0.0174647	0.017989	0.016519	0.0040018	0.00263527	0.00923788	0.00253159	0.00104154	0.00632778	0.00221011	0.00824725	0.00903655	0.00750831	0.0199819	0.021293	0.00233039	0.016851	0.00306504	0.000728287	0.00522658	0.0125873	0.00678015	0.0100337	0.0139344	0.00956227	0.0207862	0.00170823	0.00310718	0.0015191	0.0710759	0.00206809	0.0068745	0.0341118	0.00995483	0.0268092	0.0196061	0.00585867	0.00151442	0.0181954	0.00123757	0.0195998	0.0246742	0.000746433	0.00567799	0.0079771	0.0062632	0.000911578	0.00572692	0.00144688	0.0190452	0.0316401	0.0140372	0.0141245	0.0135797	0.00459184	0.0225282	0.0131867	0.0062097	0.00267919	0.6105587	0.4394275	0.0645648	0.262804	0.659077	1.51727	3.80512	15.4883	1.98127	0.00528085	0.0405471	0.00603946	0.0212162	0.00608917	0.00772443	0.00260698	0.00894558	0.00706798	0.00689918	0.00484486	0.00116359	0.00189675	0.00283742	0.00350478	0.00328974	0.0063622	0.0155373	0.00168936	0.00689001	0.00850669	0.00179029	9.18171e-05	0.0196954	0.00282717	0.032037	0.00496486	0.00198176	0.00169079	0.00193459	0.0111765	0.00915758	0.0194967	0.0200821	0.018441	0.00446742	0.0029419	0.0103127	0.00282615	0.00116272	0.00706404	0.00246726	0.00920684	0.010088	0.00838193	0.0223068	0.0237705	0.00260153	0.0188117	0.00342166	0.000813025	0.00583471	0.0140519	0.00756904	0.0112011	0.0155557	0.0106749	0.0232047	0.00190699	0.00346871	0.00169585	0.0793458	0.00230872	0.00767437	0.0380808	0.0111131	0.0299286	0.0218873	0.00654035	0.00169063	0.0203125	0.00138157	0.0218803	0.0275451	0.000833283	0.00633865	0.00890526	0.00699194	0.00101764	0.00639327	0.00161523	0.0212612	0.0353215	0.0156705	0.0157679	0.0151597	0.00512612	0.0251494	0.014721	0.00693222	0.00299092	1.060213	0.694721	0.305279	0.8957738
576	-436.3237	-592.4941	156.1704	0.00239374	0.0205127	0.00766189	0.00672051	0.00357341	0.00348496	0.00103183	0.00800478	0.0188466	0.00243338	0.00957039	0.00297014	0.00495323	0.00426767	0.00347126	0.0190547	0.00101646	0.00442657	0.0143899	0.00743288	0.00337962	0.00537024	0.000421464	0.00860729	0.00794146	0.0267939	0.000134615	0.00562571	0.00297362	0.00148986	0.00812689	0.000315604	0.00626879	0.00776668	0.00447838	0.00516502	0.000100579	0.00196733	0.00927719	0.00250868	0.00396028	0.000699802	0.0151683	0.00894264	0.0138416	0.00952232	0.0153695	0.000618233	0.0210894	0.00680225	0.00157265	0.00341951	0.00898858	0.00735893	0.0172096	0.0482929	0.0160756	0.00610478	0.000154024	0.00320841	0.0121857	0.0543357	0.0134074	0.00936587	0.0338657	0.00272243	0.00365994	0.0109238	0.00437068	0.0108091	0.0263025	0.017566	0.00497403	0.000227375	0.00339587	0.00544859	0.00318735	0.00474144	0.00422353	0.00360427	0.00996911	0.0199436	0.0073663	0.0110968	0.0285785	0.000583333	0.0159134	0.0312085	0.00257201	0.00578475	0.0142898	0.9892176	0.9786652	0.0558177	0.244792	0.644638	1.55126	4.0851	17.9155	2.086534	0.00284986	0.0244212	0.00912182	0.00800106	0.0042543	0.004149	0.00122844	0.00953004	0.0224377	0.00289705	0.011394	0.00353608	0.00589704	0.00508085	0.00413268	0.0226855	0.00121014	0.00527003	0.0171318	0.00884917	0.00402359	0.00639351	0.000501771	0.0102474	0.00945465	0.0318993	0.000160266	0.00669766	0.00354022	0.00177374	0.00967542	0.000375741	0.00746327	0.00924658	0.00533171	0.00614918	0.000119744	0.0023422	0.0110449	0.00298669	0.00471489	0.000833145	0.0180585	0.0106466	0.016479	0.0113367	0.0182981	0.000736033	0.0251079	0.00809837	0.00187231	0.00407107	0.0107013	0.00876113	0.0204888	0.0574949	0.0191387	0.007268	0.000183372	0.00381975	0.0145076	0.064689	0.0159621	0.0111505	0.0403185	0.00324117	0.00435732	0.0130052	0.00520349	0.0128687	0.0313143	0.0209131	0.00592179	0.000270699	0.00404293	0.00648678	0.00379468	0.00564489	0.0050283	0.00429104	0.0118687	0.0237437	0.00876991	0.0132112	0.0340239	0.000694483	0.0189456	0.0371551	0.00306209	0.006887	0.0170126	1.001575	0.505391	0.494609	0.8399524
612	-441.2596	-597.3733	156.1138	0.00127045	0.0252147	0.0119303	0.00864907	0.00673598	0.00402803	0.00851078	0.0205714	0.0142849	0.00413201	0.0181988	0.00372291	0.0216673	0.00324179	0.0244943	0.0251095	0.00164931	0.0101002	0.0181816	0.0412045	0.00665167	0.0108106	0.000325429	0.0174401	0.0053336	0.0166515	0.000578691	0.00995915	0.00710854	0.0176747	0.000648462	0.00799703	0.00164894	0.0263513	0.000364152	0.00240782	0.00720119	0.0024788	0.00111523	0.00738671	0.00646103	0.0112543	0.0102225	0.00909208	0.00162942	0.00988975	0.0172613	0.00193597	0.0484479	0.00491286	0.00172735	0.00931145	0.0445304	0.0196744	0.0173698	0.0060042	0.00606025	0.00669953	0.0157263	0.0305052	0.00634477	0.0990294	0.00957583	0.00396342	0.055677	0.00193121	0.0124519	0.00882679	0.00711084	0.00162865	0.00861261	0.0103382	0.00322781	0.0105585	0.00301639	0.00812834	0.0152444	0.0123159	0.00617626	0.00134087	0.0238047	0.0145808	0.00197327	0.042523	0.00999849	0.0196587	0.0172242	0.0176789	0.00131296	0.00536143	0.0201267	0.9430909	0.8923104	0.0707596	0.274813	0.668328	1.49627	3.63884	14.1324	1.915024	0.00109381	0.0217089	0.0102716	0.00744654	0.00579943	0.00346798	0.00732747	0.0177113	0.0122987	0.00355751	0.0156685	0.00320529	0.0186547	0.00279106	0.0210887	0.0216184	0.00142	0.0086959	0.0156537	0.0354756	0.00572684	0.00930749	0.000280183	0.0150153	0.00459203	0.0143363	0.000498232	0.00857447	0.00612019	0.0152172	0.000558302	0.00688515	0.00141968	0.0226875	0.000313521	0.00207305	0.00619996	0.00213416	0.000960172	0.00635969	0.00556271	0.00968952	0.00880124	0.00782795	0.00140287	0.00851471	0.0148613	0.0016668	0.0417119	0.00422979	0.00148719	0.00801682	0.038339	0.0169389	0.0149548	0.0051694	0.00521766	0.00576805	0.0135397	0.0262638	0.00546261	0.0852607	0.00824444	0.00341236	0.0479359	0.0016627	0.0107206	0.00759954	0.00612217	0.00140221	0.00741515	0.00890084	0.00277903	0.00909046	0.002597	0.0069982	0.0131249	0.0106036	0.00531753	0.00115444	0.020495	0.0125535	0.00169891	0.0366107	0.00860834	0.0169255	0.0148294	0.0152209	0.00113041	0.004616	0.0173283	1.008369	0.528455	0.471545	1.161489
648	-452.3048	-608.1199	155.8151	0.00420668	0.00916797	0.00408333	0.00811044	0.0173648	0.00460215	0.00142768	0.00493524	0.0105212	0.00700261	0.00314745	0.00187054	0.00557761	0.00659014	0.0127603	0.0146629	0.00257144	0.00208389	0.00631753	0.00997797	0.0249727	0.0161858	0.000444327	0.00304319	0.0035662	0.027351	0.00221164	0.00640581	0.00302713	0.00436947	0.00986263	0.0185264	0.00165433	0.00787283	0.000476608	0.0128374	0.0117499	0.00698892	0.00800384	0.007914	0.00131188	0.0064391	0.00739412	0.0101415	0.0062084	0.0261202	0.0160321	0.0169011	0.0137058	0.00293934	0.00124584	0.0034536	0.0440353	0.0133472	0.00373135	0.0185796	0.00964622	0.00887613	0.0035527	0.00354737	0.00271428	0.129386	0.00895453	0.00860982	0.0563786	0.00721028	0.0165192	0.00771602	0.00182797	0.00718628	0.00528169	0.00976809	0.01143	0.00437876	0.00126014	0.00817162	0.00752927	0.00318364	0.00178947	0.00239273	0.0445036	0.0101346	0.00101074	0.00377035	0.0160195	0.00870107	0.0246238	0.00643068	0.000558635	0.00292218	0.0137816	1.129184	1.296695	0.0595263	0.252594	0.650979	1.53615	3.95893	16.7993	2.040021	0.00435564	0.00949262	0.00422792	0.00839763	0.0179797	0.00476512	0.00147823	0.00511001	0.0108938	0.00725058	0.00325891	0.00193678	0.00577512	0.0068235	0.0132122	0.0151821	0.00266249	0.00215768	0.00654123	0.0103313	0.025857	0.016759	0.000460061	0.00315095	0.00369248	0.0283196	0.00228995	0.00663264	0.00313432	0.0045242	0.0102119	0.0191825	0.00171291	0.00815161	0.000493485	0.013292	0.012166	0.0072364	0.00828726	0.00819424	0.00135833	0.00666712	0.00765595	0.0105006	0.00642824	0.0270451	0.0165998	0.0174996	0.0141912	0.00304343	0.00128995	0.0035759	0.0455946	0.0138199	0.00386348	0.0192376	0.0099878	0.00919044	0.00367851	0.00367299	0.0028104	0.133968	0.00927161	0.0089147	0.058375	0.0074656	0.0171042	0.00798925	0.0018927	0.00744075	0.00546872	0.010114	0.0118348	0.00453382	0.00130476	0.00846098	0.00779589	0.00329637	0.00185283	0.00247746	0.0460795	0.0104934	0.00104653	0.00390386	0.0165867	0.00900918	0.0254957	0.0066584	0.000578417	0.00302566	0.0142696	0.9815091	0.435408	0.564592	0.9658003
684	-437.2088	-594.3779	157.1692	0.00316615	0.00626013	0.000768022	0.00836707	0.000535929	0.00287435	0.00831474	0.00455104	0.0133135	0.000868226	0.00395022	0.00205373	0.00654871	0.00315937	0.00468898	0.00749529	0.00348926	0.00104044	0.00498938	0.00060019	0.0181315	0.00572167	0.00125337	0.00808786	0.000901766	0.00560773	0.00916269	0.00291976	0.00131025	0.000987011	0.0107234	0.00358346	0.0081682	0.0121974	0.0083986	0.00847028	0.00491653	0.0173022	0.00151995	0.00366091	0.00114455	0.00333582	0.00698036	0.00770602	0.00910169	0.0146557	0.0346823	0.000294977	0.0167098	0.0096628	0.000584762	0.00246264	0.0334604	0.00332254	0.00112325	0.0112603	0.00961446	0.00130391	0.01734	0.00205427	0.0014152	0.0609473	0.02576	0.00949643	0.0104257	0.00218489	0.0189513	0.00473097	0.000818431	0.00812523	0.0292338	0.00477831	0.0256424	0.000541145	0.000222205	0.0188765	0.00893002	0.00208842	0.00271891	0.0104907	0.0156475	0.00366903	0.00151992	0.0150177	0.0209376	0.0188371	0.0227578	0.00645251	0.00142991	0.000442817	0.0157229	0.4681606	0.3056199	0.0529267	0.238525	0.639443	1.56386	4.19244	18.894	2.124989	0.00408181	0.00807058	0.000990137	0.0107869	0.000690922	0.00370563	0.0107194	0.00586722	0.0171639	0.00111932	0.00509263	0.00264768	0.00844262	0.00407307	0.00604505	0.00966295	0.00449837	0.00134133	0.00643233	0.000773767	0.0233752	0.0073764	0.00161585	0.0104269	0.00116256	0.00722951	0.0118126	0.00376417	0.00168917	0.00127246	0.0138246	0.00461981	0.0105305	0.015725	0.0108275	0.0109199	0.00633841	0.0223061	0.00195952	0.00471966	0.00147556	0.00430055	0.00899911	0.00993463	0.0117339	0.0188942	0.0447126	0.000380286	0.0215424	0.0124573	0.000753878	0.00317484	0.0431372	0.00428344	0.0014481	0.0145168	0.012395	0.001681	0.0223549	0.00264837	0.00182448	0.0785734	0.0332099	0.0122428	0.0134409	0.00281677	0.0244321	0.00609919	0.00105512	0.0104751	0.0376883	0.00616022	0.0330583	0.000697647	0.000286468	0.0243357	0.0115126	0.0026924	0.00350523	0.0135247	0.0201729	0.00473013	0.00195948	0.0193609	0.0269928	0.0242848	0.0293394	0.0083186	0.00184344	0.000570881	0.02027	1.084081	0.76592	0.23408	0.7756726
